2.9000000000000004,[2.79567632e-06 2.04108248e-04],[6.04757949e-06 3.12594278e-04],[5.84116275e-07 4.19266328e-05]
3.0,[3.40419370e-06 2.03644023e-04],[6.19260896e-06 3.04233560e-04],[7.04243053e-07 4.17960354e-05]
3.1,[3.93631549e-06 2.01168319e-04],[6.17981422e-06 2.92866094e-04],[8.09287043e-07 4.12534476e-05]
3.2,[4.37052502e-06 1.96696828e-04],[6.00943059e-06 2.78592690e-04],[8.94734541e-07 4.03024727e-05]
3.3000000000000003,[4.68894450e-06 1.90262834e-04],[5.68766266e-06 2.61540363e-04],[9.56914674e-07 3.89503452e-05]
3.4000000000000004,[4.87813703e-06 1.81917887e-04],[5.22652945e-06 2.41862449e-04],[9.93105069e-07 3.72080733e-05]
3.5,[4.92976742e-06 1.71732446e-04],[4.6435265e-06 2.1973868e-04],[1.00164061e-06 3.50905802e-05]
3.6,[4.84107545e-06 1.59796386e-04],[3.96109409e-06 1.95375071e-04],[9.81996654e-07 3.26168286e-05]
3.7,[4.61511931e-06 1.46219242e-04],[3.20588294e-06 1.69003473e-04],[9.34831404e-07 2.98099119e-05]
3.8000000000000003,[4.2607566e-06 1.3113011e-04],[2.40781592e-06 1.40880623e-04],[8.61978471e-07 2.66971119e-05]
3.9000000000000004,[3.79234505e-06 1.14677091e-04],[1.59895692e-06 1.11286588e-04],[7.66385595e-07 2.33099492e-05]
4.0,[3.22916343e-06 9.70262195e-05],[8.12215296e-07 8.05224815e-05],[6.52001351e-07 1.96843360e-05]
4.1000000000000005,[2.59457389e-06 7.83598505e-05],[7.99338142e-08 4.89074321e-05],[5.23620782e-07 1.58611997e-05]
4.2,[1.91496722e-06 5.88744931e-05],[-5.67573154e-07  1.67747965e-05],[3.86724479e-07 1.18889997e-05]
4.3,[1.21855029e-06 3.87781474e-05],[-1.10344931e-06 -1.55323013e-05],[2.47461537e-07 7.83553949e-06]
4.4,[5.34048042e-07 1.82872155e-05],[-1.50560353e-06 -4.76659821e-05],[1.14163763e-07 3.87827991e-06]
4.5,[-1.10601511e-07 -2.37689680e-06],[-1.75780431e-06 -7.92789955e-05],[4.92971903e-08 2.03960822e-06]
4.6000000000000005,[-6.89481452e-07 -2.29913511e-05],[-1.85048163e-06 -1.10030261e-04],[1.46637845e-07 5.39434109e-06]
4.7,[-1.17978967e-06 -4.33354685e-05],[-1.78117531e-06 -1.39590331e-04],[2.42226050e-07 9.41645795e-06]
4.800000000000001,[-1.56273687e-06 -6.31941872e-05],[-1.55459605e-06 -1.67646547e-04],[3.17766243e-07 1.34246669e-05]
4.9,[-1.82421198e-06 -8.23612421e-05],[-1.18229586e-06 -1.93907662e-04],[3.69333577e-07 1.73142960e-05]
5.0,[-1.95519868e-06 -1.00641942e-04],[-6.81976481e-07 -2.18107754e-04],[3.94951502e-07 2.10302756e-05]
5.1000000000000005,[-1.95194633e-06 -1.17855453e-04],[-7.64928022e-08 -2.40009310e-04],[3.93931453e-07 2.45301706e-05]
5.2,[-1.81591534e-06 -1.33836533e-04],[ 6.07369802e-07 -2.59405390e-04],[3.66788647e-07 2.77778240e-05]
5.300000000000001,[-1.55352914e-06 -1.48436698e-04],[ 1.34025227e-06 -2.76120883e-04],[3.15307417e-07 3.07417501e-05]
5.4,[-1.1757708e-06 -1.6152486e-04],[ 2.09161780e-06 -2.90012904e-04],[2.42980746e-07 3.33946115e-05]
5.5,[-6.97662976e-07 -1.72987486e-04],[ 2.83109881e-06 -3.00970434e-04],[1.57592448e-07 3.57129804e-05]
5.6000000000000005,[-1.37665226e-07 -1.82728376e-04],[ 3.52972192e-06 -3.08913367e-04],[9.25312398e-08 3.76771646e-05]
5.7,[ 4.82985559e-07 -1.90668182e-04],[ 4.16095882e-06 -3.13791128e-04],[1.42570975e-07 3.92710415e-05]
5.800000000000001,[ 1.14097516e-06 -1.96743783e-04],[ 4.70157447e-06 -3.15581065e-04],[2.58538928e-07 4.04818915e-05]
5.9,[ 1.81164510e-06 -2.00907644e-04],[ 5.13226686e-06 -3.14286789e-04],[3.87481590e-07 4.13002442e-05]
6.0,[ 2.46975749e-06 -2.03127274e-04],[ 5.43811172e-06 -3.09936630e-04],[5.16643986e-07 4.17197514e-05]
6.1000000000000005,[ 3.09029280e-06 -2.03384864e-04],[ 5.60883899e-06 -3.02582337e-04],[6.39234738e-07 4.17371039e-05]
6.2,[ 3.64927899e-06 -2.01677175e-04],[ 5.63897339e-06 -2.92298108e-04],[7.49846315e-07 4.13520013e-05]
6.300000000000001,[ 4.12464368e-06 -1.98015694e-04],[ 5.52787034e-06 -2.79179990e-04],[8.43802552e-07 4.05671804e-05]
6.4,[ 4.49707037e-06 -1.92427046e-04],[ 5.27967036e-06 -2.63345626e-04],[9.17116143e-07 3.93884993e-05]
6.5,[ 4.75082788e-06 -1.84953618e-04],[ 4.90318274e-06 -2.44934296e-04],[9.66583044e-07 3.78250669e-05]
6.6000000000000005,[ 4.87453080e-06 -1.75654305e-04],[ 4.41169531e-06 -2.24107138e-04],[9.89906401e-07 3.58894043e-05]
6.7,[ 4.86178006e-06 -1.64605268e-04],[ 3.82269424e-06 -2.01047411e-04],[9.85812300e-07 3.35976174e-05]
6.800000000000001,[ 4.71163005e-06 -1.51900594e-04],[ 3.15746905e-06 -1.75960645e-04],[9.54137237e-07 3.09695628e-05]
6.9,[ 4.42883128e-06 -1.37652707e-04],[ 2.44057582e-06 -1.49074502e-04],[8.95873728e-07 2.80289936e-05]
7.0,[ 4.02380868e-06 -1.21992417e-04],[ 1.69913602e-06 -1.20638200e-04],[8.13164885e-07 2.48036933e-05]
7.1000000000000005,[ 3.51235174e-06 -1.05068506e-04],[ 9.61961230e-07 -9.09213645e-05],[7.09243860e-07 2.13256544e-05]
7.2,[ 2.91501454e-06 -8.70467710e-05],[ 2.58511763e-07 -6.02122121e-05],[5.88321351e-07 1.76315139e-05]
7.300000000000001,[ 2.25624745e-06 -6.81084885e-05],[-3.82280853e-07 -2.88150168e-05],[4.55438852e-07 1.37640042e-05]
7.4,[ 1.56330521e-06 -4.84483140e-05],[-9.33275852e-07  2.95312451e-06],[3.16356175e-07 9.77774531e-06]
7.5,[ 8.64995614e-07 -2.82716666e-05],[-1.37039928e-06  3.47661700e-05],[1.77898298e-07 5.77141983e-06]
7.6000000000000005,[ 1.90346214e-07 -7.79169550e-06],[-1.67385146e-06  6.62935337e-05],[5.68111879e-08 2.28485759e-06]
7.7,[-4.32727954e-07  1.27740460e-05],[-1.82915939e-06  9.72048477e-05],[9.85826171e-08 3.54314659e-06]
7.800000000000001,[-9.78675490e-07  3.32070644e-05],[-1.82799368e-06  1.27174895e-04],[2.02729082e-07 7.41782284e-06]
7.9,[-1.42540858e-06  5.32913704e-05],[-1.66868441e-06  1.55888502e-04],[2.90675450e-07 1.14394779e-05]
8.0,[-1.75519793e-06  7.28167467e-05],[-1.35639292e-06  1.83045192e-04],[3.55840655e-07 1.53916285e-05]
8.1,[-1.95532823e-06  9.15817051e-05],[-9.02923939e-07  2.08363402e-04],[3.95254699e-07 1.92026603e-05]
8.200000000000001,[-2.01850004e-06  1.09396023e-04],[-3.26190517e-07  2.31584129e-04],[4.07439819e-07 2.28242913e-05]
8.3,[-1.94298211e-06  1.26082796e-04],[3.50628714e-07 2.52473875e-04],[3.92215729e-07 2.62165512e-05]
8.4,[-1.73253286e-06  1.41479970e-04],[1.10017962e-06 2.70826866e-04],[3.50727064e-07 2.93445250e-05]
8.5,[-1.39611917e-06  1.55441387e-04],[1.89219517e-06 2.86466522e-04],[2.85699227e-07 3.21774357e-05]
8.6,[-9.47465184e-07  1.67837371e-04],[2.69485004e-06 2.99246238e-04],[2.02736634e-07 3.46883292e-05]
8.700000000000001,[-4.04463170e-07  1.78554963e-04],[3.47612877e-06 3.09049585e-04],[1.19239848e-07 3.68539279e-05]
8.8,[2.11524724e-07 1.87497889e-04],[4.20513839e-06 3.15790031e-04],[1.13485697e-07 3.86545293e-05]
8.9,[8.7645054e-07 1.9458638e-04],[4.85330997e-06 3.19410359e-04],[2.14508582e-07 4.00739172e-05]
9.0,[1.56443218e-06 1.99756955e-04],[5.39545030e-06 3.19881909e-04],[3.43339850e-07 4.10992874e-05]
9.1,[2.24865805e-06 2.02962258e-04],[5.81062056e-06 3.17203802e-04],[4.76499502e-07 4.17211946e-05]
9.200000000000001,[2.90233112e-06 2.04171019e-04],[6.08283274e-06 3.11402246e-04],[6.05153330e-07 4.19335337e-05]
9.3,[3.49963637e-06 2.03368205e-04],[6.20156361e-06 3.02530019e-04],[7.23093567e-07 4.17335604e-05]
9.4,[4.01671102e-06 2.00555347e-04],[6.16209109e-06 2.90666166e-04],[8.25136274e-07 4.11219544e-05]
9.5,[4.43258955e-06 1.95751050e-04],[5.96565749e-06 2.75915896e-04],[9.06903773e-07 4.01029200e-05]
9.600000000000001,[4.73008806e-06 1.88991623e-04],[5.61946077e-06 2.58410642e-04],[9.64876683e-07 3.86843162e-05]
9.700000000000001,[4.89658581e-06 1.80331751e-04],[5.13646959e-06 2.38308177e-04],[9.96503242e-07 3.68777996e-05]
9.8,[4.92465771e-06 1.69845130e-04],[4.53505356e-06 2.15792666e-04],[1.00030525e-06 3.46989650e-05]
9.9,[4.81251166e-06 1.57624929e-04],[3.83841786e-06 1.91074512e-04],[9.75955246e-07 3.21674642e-05]
10.0,[4.56418983e-06 1.43783993e-04],[3.07383453e-06 1.64389832e-04],[9.24311055e-07 2.93070915e-05]
10.100000000000001,[4.18950331e-06 1.28454666e-04],[2.27167047e-06 1.35999415e-04],[8.47399384e-07 2.61458372e-05]
10.200000000000001,[3.70368522e-06 1.11788152e-04],[1.46422622e-06 1.06187044e-04],[7.48345503e-07 2.27159439e-05]
10.3,[3.12676605e-06 9.39533595e-05],[6.84416910e-07 7.52570972e-05],[6.31251934e-07 1.90540998e-05]
10.4,[2.48269610e-06 7.51351882e-05],[-3.56533185e-08  4.35313783e-05],[5.01039443e-07 1.52022267e-05]
10.5,[1.79825959e-06 5.55322788e-05],[-6.6615376e-07  1.1345216e-05],[3.63293015e-07 1.12106879e-05]
10.600000000000001,[1.10184250e-06 3.53542702e-05],[-1.18094265e-06 -2.09571033e-05],[2.24317583e-07 7.15414586e-06]
10.700000000000001,[4.22127706e-07 1.48186501e-05],[-1.55884465e-06 -5.30274224e-05],[9.36847359e-08 3.27136026e-06]
10.8,[-2.13203315e-07 -5.85268259e-06],[-1.78470128e-06 -8.45191397e-05],[6.19911426e-08 2.42109161e-06]
10.9,[-7.78685633e-07 -2.64370032e-05],[-1.85011694e-06 -1.15092754e-04],[1.63816516e-07 6.06201803e-06]
11.0,[-1.25213506e-06 -4.67143412e-05],[-1.75384373e-06 -1.44421294e-04],[2.56473604e-07 1.00955347e-05]
11.100000000000001,[-1.61550908e-06 -6.64709012e-05],[-1.50177612e-06 -1.72195393e-04],[3.28185167e-07 1.40887434e-05]
11.200000000000001,[-1.85553099e-06 -8.55021825e-05],[-1.10655769e-06 -1.98127811e-04],[3.7548989e-07 1.7952527e-05]
11.3,[-1.96406438e-06 -1.03615679e-04],[-5.86833601e-07 -2.21957212e-04],[3.96643910e-07 2.16349338e-05]
11.4,[-1.93824438e-06 -1.20633072e-04],[ 3.37899952e-08 -2.43451096e-04],[3.91162501e-07 2.50948060e-05]
11.5,[-1.78038800e-06 -1.36391871e-04],[ 7.27997846e-07 -2.62407813e-04],[3.59765070e-07 2.82968366e-05]
11.600000000000001,[-1.49771719e-06 -1.50746487e-04],[ 1.46613553e-06 -2.78657665e-04],[3.04472999e-07 3.12102612e-05]
11.700000000000001,[-1.10193328e-06 -1.63568784e-04],[ 2.21760300e-06 -2.92063168e-04],[2.29192993e-07 3.38084134e-05]
11.8,[-6.08680807e-07 -1.74748167e-04],[ 2.95218565e-06 -3.02518582e-04],[1.43314134e-07 3.60685051e-05]
11.9,[-3.69337073e-08 -1.84191310e-04],[ 3.64125304e-06 -3.09948871e-04],[9.13553417e-08 3.79714562e-05]
12.0,[ 5.91671926e-07 -1.91821638e-04],[ 4.25877700e-06 -3.14308273e-04],[1.59995422e-07 3.95017275e-05]
12.100000000000001,[ 1.25354372e-06 -1.97578694e-04],[ 4.78214466e-06 -3.15578665e-04],[2.79818397e-07 4.06471562e-05]
12.200000000000001,[ 1.92387138e-06 -2.01417508e-04],[ 5.19276395e-06 -3.13767918e-04],[4.09398037e-07 4.13988047e-05]
12.3,[ 2.57739705e-06 -2.03308076e-04],[ 5.47647800e-06 -3.08908383e-04],[5.37874891e-07 4.17508403e-05]
12.4,[ 3.18921857e-06 -2.03235039e-04],[ 5.62381635e-06 -3.01055640e-04],[6.58807129e-07 4.17004602e-05]
12.5,[ 3.73562332e-06 -2.01197617e-04],[ 5.63011592e-06 -2.90287595e-04],[7.66927116e-07 4.12478711e-05]
12.600000000000001,[ 4.19494269e-06 -1.97209806e-04],[ 5.49554190e-06 -2.76703933e-04],[8.57671363e-07 4.03963274e-05]
12.700000000000001,[ 4.54840633e-06 -1.91300834e-04],[ 5.22502988e-06 -2.60425928e-04],[9.27176148e-07 3.91522237e-05]
12.8,[ 4.78096322e-06 -1.83515809e-04],[ 4.82815772e-06 -2.41596515e-04],[9.72381202e-07 3.75252308e-05]
12.9,[ 4.88202563e-06 -1.73916477e-04],[ 4.31894154e-06 -2.20380535e-04],[9.91154147e-07 3.55284604e-05]
13.0,[ 4.84608433e-06 -1.62581974e-04],[ 3.71553821e-06 -1.96964988e-04],[9.82402657e-07 3.31786381e-05]
13.100000000000001,[ 4.67314128e-06 -1.49609449e-04],[ 3.03982829e-06 -1.71559143e-04],[9.46155719e-07 3.04962657e-05]
13.200000000000001,[ 4.36891032e-06 -1.35114425e-04],[ 2.31685295e-06 -1.44394342e-04],[8.83601181e-07 2.75057650e-05]
13.3,[ 3.94474808e-06 -1.19230777e-04],[ 1.57408382e-06 -1.15723333e-04],[7.97071180e-07 2.42356115e-05]
13.4,[ 3.41729487e-06 -1.02110231e-04],[ 8.40518579e-07 -8.58190128e-05],[6.89972377e-07 2.07185351e-05]
13.5,[ 2.80782741e-06 -8.39213104e-05],[ 1.45614045e-07 -5.49724949e-05],[5.66665852e-07 1.69920461e-05]
13.600000000000001,[ 2.14134922e-06 -6.48477021e-05],[-4.81909762e-07 -2.34904543e-05],[4.32318622e-07 1.31002402e-05]
13.700000000000001,[ 1.44546693e-06 -4.50860676e-05],[-1.01533930e-06  8.30822087e-06],[2.92815792e-07 9.10129514e-06]
13.8,[ 7.49119550e-07 -2.48433478e-05],[-1.43123804e-06  4.00964049e-05],[1.55359856e-07 5.11296180e-06]
13.9,[ 8.12394982e-08 -4.33367056e-06],[-1.71063381e-06  7.15432081e-05],[4.58093755e-08 1.99130350e-06]
14.0,[-5.30571450e-07  1.62250089e-05],[-1.84003701e-06  1.02318782e-04],[1.16542813e-07 4.15544719e-06]
14.100000000000001,[-1.06127237e-06  3.66143802e-05],[-1.81221091e-06  1.32099261e-04],[2.18919139e-07 8.09393627e-06]
14.200000000000001,[-1.48945194e-06  5.66192029e-05],[-1.62663198e-06  1.60571626e-04],[3.03329208e-07 1.21113677e-05]
14.3,[-1.79818492e-06  7.60305310e-05],[-1.28960154e-06  1.87438301e-04],[3.64325778e-07 1.60437766e-05]
14.4,[-1.97564553e-06  9.46486059e-05],[-8.13997823e-07  2.12421278e-04],[3.99228810e-07 1.98260362e-05]
14.5,[-2.01546652e-06  1.12285315e-04],[-2.18685803e-07  2.35265656e-04],[4.06782723e-07 2.34117371e-05]
14.600000000000001,[-1.91685110e-06  1.28766156e-04],[4.72371871e-07 2.55742465e-04],[3.87024449e-07 2.67618810e-05]
14.700000000000001,[-1.68445820e-06  1.43931691e-04],[1.23123945e-06 2.73650757e-04],[3.41335723e-07 2.98422867e-05]
14.8,[-1.32809031e-06  1.57638500e-04],[2.02729183e-06 2.88818953e-04],[2.72776802e-07 3.26228347e-05]
14.9,[-8.62216951e-07  1.69759712e-04],[2.82857675e-06 3.01105525e-04],[1.87831714e-07 3.50771974e-05]
15.0,[-3.05365262e-07  1.80185180e-04],[3.60317812e-06 3.10399099e-04],[1.09158577e-07 3.71827049e-05]
15.100000000000001,[3.20594120e-07 1.88821421e-04],[4.32051338e-06 3.16618121e-04],[1.25927854e-07 3.89202467e-05]
15.200000000000001,[9.91243655e-07 1.95591419e-04],[4.95251219e-06 3.19710230e-04],[2.35274798e-07 4.02741853e-05]
15.3,[1.68048044e-06 2.00434414e-04],[5.47464015e-06 3.19651491e-04],[3.65728535e-07 4.12322840e-05]
15.4,[2.36142845e-06 2.03305752e-04],[5.86674722e-06 3.16445624e-04],[4.98633550e-07 4.17856595e-05]
15.5,[3.00738774e-06 2.04176879e-04],[6.11373322e-06 3.10123335e-04],[6.25885389e-07 4.19287692e-05]
15.600000000000001,[3.59280401e-06 2.03035517e-04],[6.20603161e-06 3.00741834e-04],[7.41492816e-07 4.16594391e-05]
15.700000000000001,[4.09423671e-06 1.99886030e-04],[6.13991645e-06 2.88384568e-04],[8.40410303e-07 4.09789334e-05]
15.8,[4.49129658e-06 1.94749952e-04],[5.91763682e-06 2.73161149e-04],[9.18398035e-07 3.98920614e-05]
15.9,[4.76751583e-06 1.87666636e-04],[5.54737882e-06 2.55207429e-04],[9.72091325e-07 3.84073105e-05]
16.0,[4.91110786e-06 1.78693922e-04],[5.04305033e-06 2.34685619e-04],[9.99112073e-07 3.65369900e-05]
16.1,[4.91557012e-06 1.67908754e-04],[4.42387906e-06 2.11784316e-04],[9.98171198e-07 3.42973693e-05]
16.2,[4.78008442e-06 1.55407604e-04],[3.71381338e-06 1.86718296e-04],[9.69139445e-07 3.17087918e-05]
16.3,[4.50967508e-06 1.41306620e-04],[2.94071910e-06 1.59727912e-04],[9.13073779e-07 2.87957544e-05]
16.400000000000002,[4.11509689e-06 1.25741374e-04],[2.13537429e-06 1.31077956e-04],[8.32192012e-07 2.55869572e-05]
16.5,[3.61244061e-06 1.08866145e-04],[1.33027870e-06 1.01055863e-04],[7.29793491e-07 2.21153691e-05]
16.6,[3.02246355e-06 9.08526645e-05],[5.58312770e-07 6.99691826e-05],[6.10130115e-07 1.84184739e-05]
16.7,[2.36967331e-06 7.18883134e-05],[-1.48699522e-07  3.81422856e-05],[4.78243715e-07 1.45392636e-05]
16.8,[1.68121256e-06 5.21737864e-05],[-7.61451369e-07  5.91234235e-06],[3.39823236e-07 1.05303505e-05]
16.900000000000002,[9.85609253e-07 3.19202720e-05],[-1.25455186e-06 -2.63753423e-05],[2.01366667e-07 6.47557719e-06]
17.0,[3.11467371e-07 1.13462458e-05],[-1.60777133e-06 -5.83724872e-05],[7.46149612e-08 2.71546334e-06]
17.1,[-3.13822685e-07 -9.32600191e-06],[-1.80704555e-06 -8.97332972e-05],[7.78001274e-08 2.92865117e-06]
17.2,[-8.65278178e-07 -2.98739616e-05],[-1.84516429e-06 -1.20120005e-04],[1.80616368e-07 6.73571812e-06]
17.3,[-1.32135726e-06 -5.00784683e-05],[-1.72209176e-06 -1.49208256e-04],[2.70120598e-07 1.07731494e-05]
17.400000000000002,[-1.66478187e-06 -6.97270816e-05],[-1.44489499e-06 -1.76692109e-04],[3.37910588e-07 1.47491016e-05]
17.5,[-1.88312023e-06 -8.86171414e-05],[-1.02728789e-06 -2.02288434e-04],[3.80904015e-07 1.85856088e-05]
17.6,[-1.96911954e-06 -1.06558389e-04],[-4.88829422e-07 -2.25740565e-04],[3.97580519e-07 2.22332875e-05]
17.7,[-1.92079805e-06 -1.23375068e-04],[ 1.46158631e-07 -2.46821075e-04],[3.87657932e-07 2.56521413e-05]
17.8,[-1.74132144e-06 -1.38907468e-04],[ 8.4987008e-07 -2.6533363e-04],[3.52062087e-07 2.88076800e-05]
17.900000000000002,[-1.43869809e-06 -1.53012912e-04],[ 1.59239473e-06 -2.81113955e-04],[2.93064634e-07 3.16698496e-05]
18.0,[-1.02533235e-06 -1.65566218e-04],[ 2.34310712e-06 -2.94029953e-04],[2.15059620e-07 3.42126487e-05]
18.1,[-5.17473223e-07 -1.76459721e-04],[ 3.07197960e-06 -3.03981132e-04],[1.29641125e-07 3.64139242e-05]
18.2,[ 6.54098832e-08 -1.85602952e-04],[ 3.75075350e-06 -3.10897488e-04],[9.47132699e-08 3.82552031e-05]
18.3,[ 7.01301638e-07 -1.92922094e-04],[ 4.35392380e-06 -3.14738022e-04],[1.78561134e-07 3.97215253e-05]
18.400000000000002,[ 1.36635238e-06 -1.98359336e-04],[ 4.85951686e-06 -3.15489096e-04],[3.01333507e-07 4.08012803e-05]
18.5,[ 2.03562180e-06 -2.01872255e-04],[ 5.24966223e-06 -3.13162795e-04],[4.31276566e-07 4.14860599e-05]
18.6,[ 2.68385478e-06 -2.03433327e-04],[ 5.51097745e-06 -3.07795456e-04],[5.58890259e-07 4.17705447e-05]
18.7,[ 3.28629011e-06 -2.03029641e-04],[ 5.63479499e-06 -2.99446468e-04],[6.78015758e-07 4.16524377e-05]
18.8,[ 3.8194988e-06 -2.0066288e-04],[ 5.61726452e-06 -2.88197425e-04],[7.83515068e-07 4.11324539e-05]
18.900000000000002,[ 4.26224026e-06 -1.96349563e-04],[ 5.45935937e-06 -2.74151649e-04],[8.70937827e-07 4.02143679e-05]
19.0,[ 4.59631360e-06 -1.90121541e-04],[ 5.16680658e-06 -2.57434043e-04],[9.36546989e-07 3.89051146e-05]
19.1,[ 4.80736909e-06 -1.82026663e-04],[ 4.74994683e-06 -2.38191207e-04],[9.77429644e-07 3.72149315e-05]
19.200000000000003,[ 4.88563421e-06 -1.72129550e-04],[ 4.22351621e-06 -2.16591692e-04],[9.91621102e-07 3.51575260e-05]
19.3,[ 4.82650193e-06 -1.60512326e-04],[ 3.60633053e-06 -1.92826241e-04],[9.78212954e-07 3.27502474e-05]
19.400000000000002,[ 4.63092755e-06 -1.47275216e-04],[ 2.92084555e-06 -1.67107860e-04],[9.37427760e-07 3.00142476e-05]
19.5,[ 4.30558631e-06 -1.32536841e-04],[ 2.1925669e-06 -1.3967155e-04],[8.70648291e-07 2.69746200e-05]
19.6,[ 3.86275640e-06 -1.16434127e-04],[ 1.44929075e-06 -1.10773554e-04],[7.80393730e-07 2.36605376e-05]
19.700000000000003,[ 3.31991058e-06 -9.91217153e-05],[ 7.20170661e-07 -8.06899861e-05],[6.70240810e-07 2.01054811e-05]
19.8,[ 2.69902239e-06 -8.07708068e-05],[ 3.46260022e-08 -4.97147811e-05],[5.44696649e-07 1.63478777e-05]
19.900000000000002,[ 2.02561656e-06 -6.15674392e-05],[-5.78870779e-07 -1.81569204e-05],[4.09050557e-07 1.24333598e-05]
0.0,[ 4.05142604e-06 -1.98767058e-04],[ 5.55631188e-06 -2.81579199e-04],[8.29348317e-07 4.07268902e-05]
0.1,[ 4.44236924e-06 -1.93499931e-04],[ 5.33067343e-06 -2.66192414e-04],[9.06379832e-07 3.96138888e-05]
0.2,[ 4.71700399e-06 -1.86339764e-04],[ 4.97494668e-06 -2.48203722e-04],[9.60043368e-07 3.81143705e-05]
0.30000000000000004,[ 4.8631654e-06 -1.7734262e-04],[ 4.50168329e-06 -2.27770567e-04],[9.87880916e-07 3.62402707e-05]
0.4,[ 4.87357793e-06 -1.66581709e-04],[ 3.92768763e-06 -2.05072473e-04],[9.88439474e-07 3.40070804e-05]
0.5,[ 4.74635531e-06 -1.54148065e-04],[ 3.27364306e-06 -1.80311224e-04],[9.61364358e-07 3.14340147e-05]
0.6000000000000001,[ 4.48528419e-06 -1.40151014e-04],[ 2.56360076e-06 -1.53710786e-04],[9.07452610e-07 2.85441623e-05]
0.7000000000000001,[ 4.09984903e-06 -1.24718290e-04],[ 1.82430728e-06 -1.25516819e-04],[8.28656599e-07 2.53646190e-05]
0.8,[ 3.60497150e-06 -1.07995706e-04],[ 1.08435859e-06 -9.59956231e-05],[7.28032753e-07 2.19266507e-05]
