Timestamp,x,y,theta
1.8945584297180176,2.69140625,3.083333333333333,-90.0
1.987499475479126,2.69921875,3.083333333333333,-90.0
2.0776782035827637,2.69921875,3.083333333333333,-90.0
2.1679580211639404,2.69140625,3.083333333333333,-90.0
2.259765625,2.69140625,3.083333333333333,-90.0
2.3465867042541504,2.69140625,3.083333333333333,-90.0
2.4371702671051025,2.69921875,3.083333333333333,-90.0
2.524669647216797,2.69140625,3.083333333333333,-90.0
2.613582134246826,2.69921875,3.083333333333333,-90.0
2.7077982425689697,2.69921875,3.083333333333333,-90.0
2.797745704650879,2.69140625,3.083333333333333,-90.0
2.8932600021362305,2.69140625,3.083333333333333,-90.0
2.9851794242858887,2.69140625,3.083333333333333,-90.0
3.0799336433410645,2.69140625,3.083333333333333,-90.0
3.1758365631103516,2.69921875,3.083333333333333,-90.0
3.2592275142669678,2.69921875,3.083333333333333,-90.0
3.349600076675415,2.69140625,3.083333333333333,-90.0
3.4453535079956055,2.69140625,3.083333333333333,-90.0
3.55126690864563,2.69140625,3.083333333333333,-90.0
3.6377429962158203,2.69140625,3.083333333333333,-90.0
3.734534978866577,2.69921875,3.083333333333333,-90.0
3.834489345550537,2.69921875,3.083333333333333,-90.0
3.9256765842437744,2.69921875,3.083333333333333,-90.0
4.012820482254028,2.69921875,3.083333333333333,-90.0
4.113590478897095,2.69921875,3.083333333333333,-90.0
4.211669206619263,2.69921875,3.083333333333333,-90.0
4.30222225189209,2.69921875,3.083333333333333,-90.0
4.394731521606445,2.69140625,3.083333333333333,-90.0
4.484500408172607,2.69921875,3.083333333333333,-90.0
4.5881147384643555,2.69921875,3.083333333333333,-90.0
4.679095029830933,2.69921875,3.083333333333333,-90.0
4.768531322479248,2.69921875,3.083333333333333,-90.0
4.872281074523926,2.69140625,3.083333333333333,-90.0
4.964749574661255,2.69140625,3.083333333333333,-90.0
5.055689096450806,2.69921875,3.083333333333333,-90.0
5.1495161056518555,2.69921875,3.083333333333333,-90.0
5.243713617324829,2.69140625,3.083333333333333,-90.0
5.3486058712005615,2.69921875,3.083333333333333,-90.0
5.440279483795166,2.69140625,3.083333333333333,-90.0
5.527600288391113,2.69140625,3.083333333333333,-90.0
5.621080636978149,2.69921875,3.083333333333333,-90.0
5.707637786865234,2.69140625,3.083333333333333,-90.0
5.7968645095825195,2.69140625,3.083333333333333,-90.0
5.899737119674683,2.69140625,3.083333333333333,-90.0
5.99116325378418,2.69921875,3.083333333333333,-90.0
6.092738628387451,2.69140625,3.083333333333333,-90.0
6.186279058456421,2.69140625,3.083333333333333,-90.0
6.278779029846191,2.69140625,3.083333333333333,-90.0
6.3716819286346436,2.69921875,3.083333333333333,-90.0
6.461633205413818,2.69140625,3.083333333333333,-90.0
6.559103727340698,2.69140625,3.083333333333333,-90.0
6.654600381851196,2.69140625,3.083333333333333,-90.0
6.752013206481934,2.69140625,3.083333333333333,-90.0
6.850766658782959,2.69140625,3.083333333333333,-90.0
6.94069242477417,2.69921875,3.083333333333333,-90.0
7.041341066360474,2.69921875,3.083333333333333,-90.0
7.124406814575195,2.69140625,3.083333333333333,-90.0
7.2144529819488525,2.69921875,3.083333333333333,-90.0
7.309244155883789,2.69140625,3.083333333333333,-90.0
7.402000188827515,2.69921875,3.083333333333333,-90.0
