Timestamp,x,y,theta
2.327915668487549,2.37109375,0.6875,-87.436229788535
2.540917158126831,2.36328125,0.6875,-77.59258147259926
2.7549145221710205,2.37890625,0.7013888888888888,87.03906386583625
2.9359142780303955,2.37109375,0.7222222222222222,72.97947438848014
3.1639137268066406,2.37109375,0.7222222222222222,-87.87890360333854
3.3679168224334717,2.37890625,0.736111111111111,88.15238973400541
3.5599164962768555,2.37890625,0.7569444444444444,68.19859051364818
3.7590317726135254,2.37109375,0.7638888888888888,-85.97173633351485
3.9779295921325684,2.37109375,0.7847222222222222,71.30101719581889
4.16738748550415,2.37890625,0.798611111111111,90.0
4.382386207580566,2.36328125,0.8125,-77.00538320808349
4.594388008117676,2.36328125,0.8263888888888888,-86.02750405924934
4.797387361526489,2.37109375,0.8472222222222222,-87.66269414087618
4.99938702583313,2.37109375,0.8680555555555555,90.0
5.222388029098511,2.37109375,0.8888888888888888,-87.61405596961119
5.4253857135772705,2.37109375,0.8958333333333333,-88.18169703554817
5.622387409210205,2.37109375,0.923611111111111,90.0
5.8233866691589355,2.37109375,0.9375,90.0
6.01438570022583,2.36328125,0.9583333333333333,-86.63353933657021
6.207386493682861,2.37890625,0.9791666666666666,-86.42366562500266
6.3761677742004395,2.37109375,1.0,90.0
6.555291175842285,2.37109375,1.0069444444444444,86.58341180822866
6.738884449005127,2.36328125,1.034722222222222,90.0
6.931896209716797,2.37109375,1.0625,88.02506598911802
7.143889427185059,2.37890625,1.0763888888888888,-87.27368900609375
7.356244802474976,2.37109375,1.0833333333333333,-89.14490260373329
7.569432973861694,2.37109375,1.1180555555555556,-87.75425743410493
7.771129846572876,2.37109375,1.1388888888888888,90.0
7.953990697860718,2.37890625,1.159722222222222,90.0
8.15589690208435,2.37109375,1.1805555555555556,-87.51044707800085
8.40711236000061,2.37890625,1.2013888888888888,86.98721249581665
8.594767570495605,2.37109375,1.222222222222222,88.12212255271464
8.812897682189941,2.37890625,1.2430555555555556,89.169684513742
8.979943752288818,2.36328125,1.2638888888888888,-89.29268063145574
9.154011726379395,2.37890625,1.298611111111111,-79.38034472384487
9.355714559555054,2.37890625,1.3125,88.97696981133217
9.550715208053589,2.37890625,1.3125,90.0
9.752983808517456,2.37890625,1.3541666666666665,90.0
9.957950830459595,2.37890625,1.375,90.0
10.156713008880615,2.37890625,1.3958333333333333,90.0
10.34899353981018,2.37109375,1.409722222222222,86.98721249581665
10.562735319137573,2.37890625,1.4375,-90.0
10.774123668670654,2.37890625,1.4583333333333333,90.0
10.982658624649048,2.37890625,1.4791666666666665,86.05481377096244
11.19466495513916,2.37109375,1.5138888888888888,90.0
11.39129114151001,2.36328125,1.534722222222222,-79.99202019855866
11.584238052368164,2.37109375,1.548611111111111,81.60707481260751
11.735475540161133,2.37109375,1.5694444444444444,87.82525588538995
11.919784307479858,2.37109375,1.5902777777777777,-82.26640190097713
12.139784574508667,2.37109375,1.611111111111111,-81.30449712257524
12.3525071144104,2.37109375,1.625,86.3670492605118
12.564552307128906,2.37109375,1.6458333333333333,87.61405596961119
12.77897834777832,2.36328125,1.6944444444444444,-87.13759477388825
12.978143215179443,2.37109375,1.7013888888888888,84.47245984834383
13.175143241882324,2.36328125,1.722222222222222,-81.98290692634467
13.341996908187866,2.37109375,1.7708333333333333,88.75463573323164
13.54998230934143,2.37109375,1.7638888888888888,-80.9097230791777
13.749279022216797,2.37109375,1.7777777777777777,84.47245984834383
13.930277585983276,2.37890625,1.8055555555555554,84.14398641457105
14.126278162002563,2.36328125,1.8402777777777777,-79.93931020467703
14.297279596328735,2.37109375,1.8819444444444444,89.10482628978893
14.485279560089111,2.37109375,1.875,84.61068824002659
14.675984144210815,2.36328125,1.8958333333333333,-76.26373169437744
14.862476110458374,2.37109375,1.9375,-83.246425964469
15.060801267623901,2.35546875,1.923611111111111,80.09581678702612
15.224725484848022,2.37109375,1.9513888888888888,90.0
15.43552541732788,2.36328125,1.9791666666666665,63.0723221489595
15.610275745391846,2.37890625,2.006944444444444,-87.08916217383225
15.821044921875,2.36328125,2.0625,82.87498365109819
16.024638891220093,2.37890625,2.0555555555555554,73.30075576600638
16.218197107315063,2.37109375,2.0625,52.79207807821844
16.39678454399109,2.38671875,2.0972222222222223,43.95837332399003
16.55690598487854,2.39453125,2.1180555555555554,-84.93638314696992
16.714877605438232,2.38671875,2.1597222222222223,83.33334010909864
16.874889612197876,2.38671875,2.1666666666666665,45.0
17.051912546157837,2.37890625,2.1805555555555554,80.39479584498706
17.26384449005127,2.39453125,2.236111111111111,55.98065001017354
17.431785583496094,2.41796875,2.236111111111111,85.23635830927383
17.670398235321045,2.39453125,2.25,85.23635830927383
17.838608264923096,2.37890625,2.256944444444444,90.0
18.03676414489746,2.39453125,2.2916666666666665,-81.17962044797895
18.22129487991333,2.41015625,2.333333333333333,81.02737338510362
18.4062397480011,2.40234375,2.3402777777777777,45.0
18.57332682609558,2.40234375,2.361111111111111,81.99527114270714
18.727335929870605,2.43359375,2.4027777777777777,85.33314162856101
18.931843280792236,2.43359375,2.444444444444444,81.31364541876334
19.116265773773193,2.41796875,2.388888888888889,82.18470645323312
19.285833597183228,2.42578125,2.444444444444444,84.28940686250037
19.500959157943726,2.44140625,2.486111111111111,80.94211187138235
